# datatype real
# transposed true
# num_rows 49
# num_cols 105
    0.000000000000000e+00   -1.106085376236061e+02   -9.458730358526081e+01   -7.979273659506273e+01   -7.528905665406386e+01   -5.072139288569208e+01   -4.777388184476018e+01   -3.315817149013715e+01   -2.037743226299351e+01   -1.616680154055440e+01   -1.592406715697512e+01   -1.139159476264156e+01   -8.428013521884800e+00   -8.243283264714623e+00   -6.493096136289545e+00   -5.897196352654688e+00   -5.617955499615353e+00    8.335370634578846e-03    8.456406079848888e-03    1.015433230158345e-02    1.026573042316854e-02    1.384178765188682e-02    1.685395830234268e-02    1.977672849534557e-02    2.482477724104558e-02    3.106350657762671e-02    3.370267791816316e-02    5.192393336513488e-02    5.750535475043013e-02    5.907972410918921e-02    6.481484956424885e-02    8.052247088360914e-02    1.000030068758507e-01    1.186143956701692e-01    1.270885698727586e-01    1.640782248681926e-01    1.728862067232739e-01    1.778645764635555e-01    1.837304776075503e-01    2.428671858234479e-01    3.010474826689445e-01    3.097868023311100e-01    4.248943552682883e-01    7.357528493244914e-01    7.683786503056520e-01    7.805231626814727e-01    1.364122424379371e+00    1.376245700048991e+00    1.890909828101208e+00    3.583004569527775e+00    3.634112132969431e+00    4.404688013802241e+00    4.437636132298708e+00    4.544764086113998e+00    4.640539885666549e+00    4.726990116869411e+00    4.976248169353407e+00    5.357043049387628e+00    5.517253366935829e+00    5.640159633250248e+00    5.711550249726300e+00    5.904795091465584e+00    6.059578983921694e+00    6.089538850549956e+00    6.246840919531781e+00    6.423013176452871e+00    6.703352785586794e+00    6.964591242203007e+00    7.552768510471667e+00    7.920505470826631e+00    8.154004351618129e+00    8.499862523544499e+00    8.500395064728703e+00    8.849875694283554e+00    8.912668305738322e+00    9.409291451403584e+00    9.436591557547656e+00    9.547229769851205e+00    9.949887272564702e+00    9.973731877935046e+00    1.139557287461825e+01    1.192538617683580e+01    1.196017985713974e+01    1.350912179141555e+01    1.499308702683476e+01    1.502229951186794e+01    1.594628484473698e+01    1.679603446778905e+01    1.733146297528776e+01    1.792798944062091e+01    1.814793013077641e+01    1.918845342775697e+01    1.973795517383062e+01    2.063074273566845e+01    2.074323806984369e+01    2.089421155438139e+01    2.095931685857579e+01    2.232305559747608e+01    2.349867123468917e+01    2.364894766254355e+01    2.439261029173580e+01    2.488835498346424e+01    2.639878903199961e+01    2.651366907971731e+01    2.752954107309692e+01
    1.128220955468562e+00   -1.103276876848846e+02   -9.500849955201225e+01   -7.988663570646681e+01   -7.528555216946084e+01   -4.945582307638889e+01   -4.672092438786024e+01   -3.315794556407951e+01   -2.050152730975682e+01   -1.611685075893561e+01   -1.587550166479932e+01   -1.196283586206093e+01   -8.515477103455122e+00   -8.332286536173727e+00   -6.849215092336798e+00   -6.497025578550200e+00   -6.218596208381244e+00    8.351945429640951e-03    8.629075685190812e-03    1.008224912486924e-02    1.025327537684909e-02    1.363471446743464e-02    1.708388448387521e-02    1.950701134949763e-02    2.501385555198191e-02    2.655835298308840e-02    3.886386245671673e-02    5.235016551732422e-02    5.621049597411885e-02    5.782773256695809e-02    6.442670604255085e-02    7.980984211648380e-02    9.918168216639089e-02    1.213183255751503e-01    1.272397815985793e-01    1.596828171055179e-01    1.718661548259491e-01    1.768815577863598e-01    1.806387305578886e-01    2.498171647609745e-01    2.930012171427905e-01    2.983736291497741e-01    4.350017752690274e-01    7.508614887355366e-01    7.578937583631409e-01    8.012670046948065e-01    1.354556608491358e+00    1.368250488841137e+00    1.818793531825586e+00    3.596029567739763e+00    3.644482632910099e+00    4.435862907151511e+00    4.448380061346465e+00    4.659201158420437e+00    4.734881103012660e+00    4.788667274558029e+00    5.148416469747128e+00    5.350775927546656e+00    5.574294035095880e+00    5.799756518954680e+00    5.826596511057659e+00    5.887782758740182e+00    6.053800273123469e+00    6.207914691767813e+00    6.220300465493514e+00    6.390499354812670e+00    6.793160851213499e+00    6.916967394115492e+00    7.615688614913354e+00    7.948003755985614e+00    8.138352207452147e+00    8.530945048444810e+00    8.534770564264385e+00    8.891265095274148e+00    8.946564574892475e+00    9.412528506368869e+00    9.437979241007962e+00    9.537746893654917e+00    9.938335797540057e+00    9.981661747055288e+00    1.130255695239969e+01    1.196592498270198e+01    1.201353075192601e+01    1.344332539149487e+01    1.497506921586477e+01    1.500331009526459e+01    1.584725873907738e+01    1.675167154565916e+01    1.715518133001826e+01    1.792515156914533e+01    1.815145006268344e+01    1.921150527411262e+01    1.974538217540161e+01    2.063649788784952e+01    2.076684761670622e+01    2.091331004295943e+01    2.097519243124682e+01    2.236183151147900e+01    2.345608265024924e+01    2.364807096232974e+01    2.436987852162253e+01    2.502060993849119e+01    2.642040324358346e+01    2.654463061566226e+01    2.751996898677342e+01
    2.256441910937123e+00   -1.095145695952598e+02   -9.612937955159629e+01   -7.999150092441481e+01   -7.533217726992601e+01   -4.600917663318560e+01   -4.378752826631842e+01   -3.309578490365237e+01   -2.099077508454486e+01   -1.597415082950664e+01   -1.573722951891704e+01   -1.331086435810449e+01   -8.766826275988425e+00   -8.586377736597742e+00   -8.201852465428393e+00   -7.926396391244849e+00   -7.806694097887876e+00    8.426225358301119e-03    9.891010965064232e-03    1.006994377753811e-02    1.023526908556154e-02    1.308606837936606e-02    1.762709975679534e-02    1.870139091142999e-02    2.251873901832877e-02    2.484442586369317e-02    4.216895544184317e-02    4.965222733729890e-02    5.631643803188357e-02    5.875968154887683e-02    6.483288825733691e-02    7.785157736045553e-02    9.748270710182426e-02    1.264019694557494e-01    1.278972274632242e-01    1.493347450329990e-01    1.691347817828966e-01    1.722925200283562e-01    1.741402774190635e-01    2.677737274893993e-01    2.702850962216120e-01    2.721300251780065e-01    4.618878295242741e-01    7.278463131254356e-01    7.930602039686472e-01    8.600337198377167e-01    1.329674075052133e+00    1.355338656249724e+00    1.641200011243406e+00    3.632485652837324e+00    3.673910000564844e+00    4.479679865134139e+00    4.525369008178324e+00    4.710478462033604e+00    4.755704728258944e+00    5.327714462026411e+00    5.337888188463627e+00    5.578682633926093e+00    5.690986030558205e+00    5.833396594527266e+00    5.984720790760377e+00    6.007948466482584e+00    6.148345070786199e+00    6.291169563827306e+00    6.301771899790078e+00    6.574347333439236e+00    6.823039501701727e+00    7.015105094329778e+00    7.754609596058775e+00    8.073207586539301e+00    8.115561824239965e+00    8.618116542603669e+00    8.630386273552936e+00    8.989499618398206e+00    9.027898507252829e+00    9.416377606597621e+00    9.438447178748834e+00    9.528753116195130e+00    9.934782139651929e+00    1.001746112302770e+01    1.109271448950537e+01    1.207344575492369e+01    1.211844207289939e+01    1.326359454330150e+01    1.492583511782301e+01    1.495275651325436e+01    1.556872096920769e+01    1.660872589291521e+01    1.667366428921616e+01    1.791806505158375e+01    1.815554336098812e+01    1.927705760432168e+01    1.976339648120026e+01    2.066235489847844e+01    2.083496357320398e+01    2.096531527544230e+01    2.101923019315280e+01    2.245651650980146e+01    2.333956474885581e+01    2.364856095490033e+01    2.430392988095025e+01    2.537426872173817e+01    2.648225928351210e+01    2.662464538027465e+01    2.749368204880108e+01
    3.384662866405685e+00   -1.082503089971991e+02   -9.766556051017476e+01   -7.981741521772453e+01   -7.553810239823265e+01   -4.115454397843421e+01   -3.953316870950478e+01   -3.281092176338004e+01   -2.219114969805391e+01   -1.576272618080554e+01   -1.553352108241133e+01   -1.455079113765785e+01   -1.081865106713549e+01   -1.056901552883064e+01   -9.191578994388152e+00   -9.087287409722171e+00   -8.931328130611018e+00    8.616908119988232e-03    9.667013935600707e-03    1.030229483085604e-02    1.238862170919899e-02    1.462272188945925e-02    1.740277370156539e-02    1.812510629156906e-02    1.974556562339675e-02    2.328485958692647e-02    4.156097907882760e-02    4.270104079806665e-02    6.012049201144520e-02    6.549022397659257e-02    6.872472365663523e-02    7.509609938547607e-02    9.498241488060701e-02    1.290239395579189e-01    1.294687397917790e-01    1.367949874757254e-01    1.620104955077204e-01    1.655791337313602e-01    1.702002187878934e-01    2.356035131072255e-01    2.447376279327121e-01    2.942067536260289e-01    4.915361630626562e-01    6.995538039062825e-01    8.546337484869601e-01    9.415548283011144e-01    1.294899547704932e+00    1.344656869175598e+00    1.428080737393915e+00    3.684462078672869e+00    3.716980354905721e+00    4.528797220561965e+00    4.665782390376328e+00    4.779018305059839e+00    4.790535739897666e+00    5.321584535087410e+00    5.751675044132239e+00    5.769042989802587e+00    5.871898565137974e+00    5.951894834346336e+00    6.028914405180164e+00    6.053239318750895e+00    6.105206132960220e+00    6.179284909054352e+00    6.755979020433819e+00    6.888021428631252e+00    7.115530750317668e+00    7.226012119719037e+00    7.874575440770219e+00    8.139766945982169e+00    8.327075292642375e+00    8.745826518546917e+00    8.768416307563307e+00    9.094460512807483e+00    9.121450881248968e+00    9.406376335985993e+00    9.429059389063701e+00    9.599067309054750e+00    9.995046982083828e+00    1.012792939469267e+01    1.085038947747056e+01    1.221217967620553e+01    1.223330594490823e+01    1.300978389100323e+01    1.485862960493027e+01    1.488672156724338e+01    1.509328018828082e+01    1.605511787729014e+01    1.637083940651565e+01    1.791183012952265e+01    1.814554872568005e+01    1.937480749590943e+01    1.978040617695697e+01    2.072557994262569e+01    2.093113723969860e+01    2.103595258087784e+01    2.107946182455716e+01    2.256330791165763e+01    2.317785920984273e+01    2.365899414278669e+01    2.420284318570711e+01    2.584683527692060e+01    2.657492244420479e+01    2.672245685501115e+01    2.745152595993546e+01
    4.512883821874246e+00   -1.066513446525963e+02   -9.939936457179732e+01   -7.925904482038239e+01   -7.597939362867157e+01   -3.570831656395097e+01   -3.464714495616292e+01   -3.210405049125892e+01   -2.427364048243745e+01   -1.553696524167691e+01   -1.531127192410380e+01   -1.495953472346443e+01   -1.411725299421292e+01   -1.388928339116031e+01   -1.075425079526671e+01   -9.453046146554856e+00   -9.311989449845196e+00    8.956455517928083e-03    9.482779199935948e-03    1.065823156465490e-02    1.182075286856918e-02    1.574802807925327e-02    1.664426724144467e-02    1.834279080404395e-02    2.092441659565204e-02    2.368556959942524e-02    3.720711455679185e-02    4.167777725381992e-02    6.195232457286536e-02    7.200931600587068e-02    7.649057905155125e-02    7.727200273812293e-02    9.019872049867840e-02    1.236020608915855e-01    1.242886012879223e-01    1.327355490412649e-01    1.570577003666055e-01    1.623390614870193e-01    1.659616281937822e-01    2.019888270956214e-01    2.169648417695167e-01    3.274881968685970e-01    4.924131557983003e-01    7.143689353085462e-01    9.271821372358874e-01    1.027076085571583e+00    1.218713375238248e+00    1.256054733013995e+00    1.333977189188984e+00    3.739112763854519e+00    3.763819257505689e+00    4.591014922035336e+00    4.787881547884987e+00    4.846439219317144e+00    4.899496606231036e+00    5.328695184113633e+00    5.652195821006025e+00    5.663720623031408e+00    5.893243584533392e+00    5.960361986445353e+00    6.052251021337517e+00    6.059177467903761e+00    6.330762457841682e+00    6.603193763135215e+00    6.691579567471754e+00    7.343849000034314e+00    7.384561525999241e+00    7.565950112439944e+00    7.879314327885380e+00    8.271482224352637e+00    8.582320354237917e+00    8.893647022661762e+00    8.925092569207768e+00    9.172089845543178e+00    9.201828339636725e+00    9.369300456074081e+00    9.397916073481259e+00    9.911265176237210e+00    1.012800616470517e+01    1.038108348483019e+01    1.063541322604776e+01    1.233196849574923e+01    1.236075979378915e+01    1.272539928544516e+01    1.430627798201553e+01    1.479203903112335e+01    1.482372661304274e+01    1.562486197441710e+01    1.605529695325460e+01    1.791574258257464e+01    1.811018987095279e+01    1.948919841223664e+01    1.978113195762267e+01    2.082814512975853e+01    2.102282284696195e+01    2.110640107836243e+01    2.113769130072636e+01    2.265027128508131e+01    2.300813982764594e+01    2.369049125646004e+01    2.407991210407576e+01    2.632949485551467e+01    2.668093000541344e+01    2.680435951367676e+01    2.738145014915876e+01
    5.641104777342808e+00   -1.048513305776301e+02   -1.012268685713745e+02   -7.841331278130460e+01   -7.666914223881024e+01   -3.085574375569122e+01   -3.050016384967958e+01   -2.994929442566654e+01   -2.677830340850723e+01   -1.777350493198393e+01   -1.756637082134481e+01   -1.530973254009856e+01   -1.512863741070055e+01   -1.452806751947476e+01   -1.229728336916385e+01   -9.728666480941255e+00   -9.608952568191278e+00    9.296114379800380e-03    9.398832279050667e-03    1.151335175688153e-02    1.178943424767684e-02    1.400793520807828e-02    1.460978833684381e-02    1.823720289749634e-02    1.909021923707287e-02    2.989669423712378e-02    3.364258546909754e-02    4.978367346257636e-02    6.410427001220959e-02    6.903991350120982e-02    8.022977214356301e-02    8.719593274244523e-02    8.985861405258712e-02    1.107782997489060e-01    1.129916095062158e-01    1.393442956908298e-01    1.600281602004363e-01    1.609068326350822e-01    1.625185803081717e-01    1.744818352411115e-01    1.927298603617430e-01    3.676540795414701e-01    4.565719679336662e-01    7.891780404161357e-01    1.001441093869988e+00    1.040874843599453e+00    1.081729265089852e+00    1.233979833565349e+00    1.304174196431089e+00    3.780752394084170e+00    3.800518999103073e+00    4.659235737427953e+00    4.767470143797686e+00    5.020352966326580e+00    5.047527190835805e+00    5.371724424037451e+00    5.514467072832231e+00    5.545788229079754e+00    5.677486979868123e+00    5.903226807089449e+00    5.951032428671556e+00    6.232005931403262e+00    6.569680876731202e+00    6.716344638651068e+00    6.956820180130621e+00    7.514147393292252e+00    7.535989992627485e+00    7.721704924334628e+00    7.795270375465737e+00    8.460630755915130e+00    8.685411331809885e+00    9.038161214147273e+00    9.073639598749013e+00    9.220720326187658e+00    9.250230652859505e+00    9.302609380975197e+00    9.336711220170267e+00    1.026536325091901e+01    1.045953565636287e+01    1.053614336409662e+01    1.075308493479747e+01    1.240984873447206e+01    1.245462398067490e+01    1.250251056977475e+01    1.333821527234133e+01    1.474439981862261e+01    1.477945876535685e+01    1.546920027536102e+01    1.573908645380808e+01    1.793971841780052e+01    1.805301403666329e+01    1.960183904657863e+01    1.975219785578853e+01    2.094376295831970e+01    2.107219909147370e+01    2.115848416423655e+01    2.117526509826843e+01    2.271395069181287e+01    2.286663364642348e+01    2.375190467326658e+01    2.395177564270745e+01    2.672760329985974e+01    2.678668551923896e+01    2.685066115988208e+01    2.725633206615055e+01
    6.769325732811370e+00   -1.032572168394462e+02   -1.028184141980657e+02   -7.756154358474193e+01   -7.745591320810958e+01   -2.915142116603740e+01   -2.891435167962292e+01   -2.770953145028147e+01   -2.767304252325987e+01   -1.990496995683152e+01   -1.964340453310931e+01   -1.524412687856884e+01   -1.506468064034444e+01   -1.364326968180217e+01   -1.352170275061913e+01   -9.825597862326697e+00   -9.716575587662657e+00    9.389892969031848e-03    9.395215028177873e-03    1.251336942931852e-02    1.266180256304737e-02    1.277714497004014e-02    1.294417956646917e-02    1.828508702130853e-02    1.834299664335454e-02    3.164486424505823e-02    3.181272268439479e-02    6.451648409720911e-02    6.603665287439393e-02    6.635747431771899e-02    6.660063258414016e-02    9.789932801309194e-02    9.886422830010945e-02    1.014735800735628e-01    1.024310161844662e-01    1.504909488576242e-01    1.519796349121076e-01    1.603627650638472e-01    1.606651052736263e-01    1.746668433128996e-01    1.760118247771257e-01    4.091675137001436e-01    4.136189538871634e-01    8.921329436570233e-01    9.074637031947949e-01    1.058851633805141e+00    1.064977173410548e+00    1.258564665717500e+00    1.265887250851952e+00    3.795511507572743e+00    3.813665282663831e+00    4.716204411765618e+00    4.725659159476372e+00    5.109542764674196e+00    5.131175599492860e+00    5.431834354632300e+00    5.465195184070245e+00    5.493809983893788e+00    5.504604977298132e+00    5.895261641180223e+00    5.904258085834937e+00    6.397758610975090e+00    6.419253877067130e+00    6.953641111150358e+00    6.988937749069231e+00    7.595882490058290e+00    7.662447554077087e+00    7.675014191389819e+00    7.688523787737463e+00    8.612252620627359e+00    8.628271699044802e+00    9.123857453203795e+00    9.151124237950977e+00    9.238582564864958e+00    9.250417713793313e+00    9.266728140664203e+00    9.277320300000522e+00    1.036794527227928e+01    1.038267782786144e+01    1.091443548162074e+01    1.092540687778371e+01    1.245079518508907e+01    1.248445340426753e+01    1.258217328182696e+01    1.264407532368535e+01    1.472821718767435e+01    1.476449563193813e+01    1.551877578994110e+01    1.553285287515257e+01    1.797185372719400e+01    1.800734336079141e+01    1.968768736235013e+01    1.969509643178511e+01    2.100725548735525e+01    2.107090555198882e+01    2.117924355170452e+01    2.118369138533262e+01    2.277112578894775e+01    2.277919263051934e+01    2.383439205961207e+01    2.384633358130514e+01    2.681284826644299e+01    2.683749385356521e+01    2.704554010589845e+01    2.706938971357507e+01
    7.897546688279932e+00   -1.050204093778842e+02   -1.010576037041750e+02   -7.849771140150463e+01   -7.659682036964477e+01   -3.105104935237367e+01   -3.088067321023836e+01   -3.033191827862286e+01   -2.654894770132489e+01   -1.744917694364978e+01   -1.724880405033991e+01   -1.532115761282401e+01   -1.514083949805558e+01   -1.459442785967751e+01   -1.216213417318087e+01   -9.709826349136947e+00   -9.588279703643970e+00    9.273857452397009e-03    9.402014880521836e-03    1.141166939706126e-02    1.175682948370693e-02    1.416168603785935e-02    1.479257145535344e-02    1.824765112410119e-02    1.921509138182148e-02    2.959020266227607e-02    3.389220166629344e-02    4.856300733308580e-02    6.389521488374118e-02    6.930280849055215e-02    8.139134454680996e-02    8.617223066280440e-02    8.870134087694971e-02    1.119468127342548e-01    1.140784866963147e-01    1.385297966988377e-01    1.598443651732864e-01    1.607889335187492e-01    1.627518587091832e-01    1.764758135444029e-01    1.947221948048670e-01    3.637157713434130e-01    4.606516808159380e-01    7.803790299824641e-01    9.948938554886914e-01    1.055854163079176e+00    1.079654580804644e+00    1.233959591148382e+00    1.307601047459336e+00    3.777894387697294e+00    3.797978718101836e+00    4.653000399823743e+00    4.770653373788005e+00    5.007572754443593e+00    5.032247840326193e+00    5.366222555624041e+00    5.525882269216096e+00    5.555385807697113e+00    5.697913840374883e+00    5.906446097861763e+00    5.958505378033670e+00    6.215296693152680e+00    6.583166685801126e+00    6.684829982436463e+00    6.935871284549233e+00    7.504594527364092e+00    7.523247184900261e+00    7.719559098917331e+00    7.805061411813736e+00    8.443172751187493e+00    8.683899226106071e+00    9.025864215740233e+00    9.061329026381035e+00    9.217381082190974e+00    9.247395908079559e+00    9.309593369527693e+00    9.343440622922294e+00    1.025269494113696e+01    1.043933413016982e+01    1.050948241983951e+01    1.072084406372090e+01    1.240687756522144e+01    1.244876797251776e+01    1.251295594757963e+01    1.342537144682010e+01    1.474757771667933e+01    1.478240023277607e+01    1.547366982352418e+01    1.576544278785906e+01    1.793657171763906e+01    1.805867916075764e+01    1.959211305099997e+01    1.975629816685659e+01    2.093392136842512e+01    2.107022522597969e+01    2.115485671722253e+01    2.117306144992413e+01    2.270861473405946e+01    2.287767847994476e+01    2.374494121662505e+01    2.396322894574826e+01    2.670005370068684e+01    2.677491127500345e+01    2.684711788861953e+01    2.727090709377136e+01
    9.025767643748493e+00   -1.068078085854150e+02   -9.923614680366275e+01   -7.932444878089220e+01   -7.592848233565722e+01   -3.620950508915280e+01   -3.510016277178509e+01   -3.219107212905715e+01   -2.405593952014383e+01   -1.555480859283519e+01   -1.533037032094672e+01   -1.496013703332129e+01   -1.379412818790039e+01   -1.356573325169145e+01   -1.060941686950642e+01   -9.421877633687078e+00   -9.278995275770404e+00    8.921066088510768e-03    9.495942908852072e-03    1.060746193827687e-02    1.185781627708513e-02    1.590720341723792e-02    1.681330364576558e-02    1.834418668822127e-02    2.113314395625658e-02    2.289750545748859e-02    3.762898907730655e-02    4.147498200793098e-02    6.177116998644108e-02    7.228320455445035e-02    7.559671476241620e-02    7.619248560300848e-02    9.080014780792779e-02    1.246790242942494e-01    1.252173291993929e-01    1.323368132449781e-01    1.571053813805437e-01    1.625912453044611e-01    1.663342188233058e-01    2.048926297690201e-01    2.194027194231570e-01    3.241575116303084e-01    4.941858496273198e-01    7.103167138174250e-01    9.203321511976739e-01    1.019778001125975e+00    1.236207251760808e+00    1.259593079896979e+00    1.335981787527020e+00    3.734419583047643e+00    3.759733496916093e+00    4.584955726102966e+00    4.788150214266083e+00    4.828834441219506e+00    4.888336945946113e+00    5.326692237485675e+00    5.661792522885893e+00    5.677668010543459e+00    5.910537933948569e+00    5.967530144345305e+00    6.045043512231802e+00    6.063385560651573e+00    6.291916194649504e+00    6.561318687121540e+00    6.699493483496902e+00    7.314638673738474e+00    7.370762096008925e+00    7.536107528767301e+00    7.883613652317079e+00    8.255709167379862e+00    8.563785175587773e+00    8.879898173603378e+00    8.910675560853880e+00    9.166302845296409e+00    9.195594932814110e+00    9.373985122194393e+00    9.401968463315738e+00    9.868938557919069e+00    1.011403351442033e+01    1.035139608430417e+01    1.065241938482309e+01    1.232226154383103e+01    1.234955506608331e+01    1.275124446735402e+01    1.439020718538120e+01    1.479758230011872e+01    1.482890980430950e+01    1.565185459051853e+01    1.608552579946377e+01    1.791467337389642e+01    1.811451430148035e+01    1.947853770544591e+01    1.978213418553630e+01    2.081762837963674e+01    2.101567291036282e+01    2.110048388613433e+01    2.113297441111628e+01    2.264346581039384e+01    2.302295656529600e+01    2.368646778218039e+01    2.409162241799941e+01    2.628741151845978e+01    2.667127785159838e+01    2.679826263381323e+01    2.738964788531529e+01
    1.015398859921705e+01   -1.083816106746842e+02   -9.751468239993224e+01   -7.984940756690608e+01   -7.551025197181458e+01   -4.163442124797224e+01   -3.995875240235020e+01   -3.285147595112371e+01   -2.204274124164424e+01   -1.578381920823647e+01   -1.555380638453155e+01   -1.446640045062516e+01   -1.054889416416694e+01   -1.029772716007846e+01   -9.057352725257811e+00   -9.049739652990922e+00   -8.896083060915570e+00    8.593121749011912e-03    9.687184824797544e-03    1.028778181125274e-02    1.245177036015672e-02    1.406133600079737e-02    1.753880227216789e-02    1.809128866318942e-02    1.993952162549920e-02    2.348142531414098e-02    4.166344346132777e-02    4.329140084539770e-02    5.996975707524825e-02    6.452743661559532e-02    6.819042944101546e-02    7.536663419024094e-02    9.527194079268614e-02    1.290190806757845e-01    1.292762861434331e-01    1.379730877276680e-01    1.628627319132696e-01    1.659091083215163e-01    1.705873832360532e-01    2.388008254930108e-01    2.473255554506783e-01    2.915175457117223e-01    4.894669110889684e-01    7.010545596084370e-01    8.484240060920736e-01    9.336156523377402e-01    1.298377378892828e+00    1.345867389621472e+00    1.447411113609172e+00    3.679379186849471e+00    3.712706639598133e+00    4.523680693490322e+00    4.651059076593697e+00    4.777200371721301e+00    4.782027061896805e+00    5.322256819574378e+00    5.759691186429248e+00    5.768862007707201e+00    5.826842131320348e+00    5.950815082162651e+00    6.031303448269101e+00    6.059009180434641e+00    6.062567726229077e+00    6.191097952414952e+00    6.760228639008677e+00    6.835388396844415e+00    7.065507857787821e+00    7.209085339741771e+00    7.867555574134257e+00    8.133485793074206e+00    8.300952232613270e+00    8.732999057442806e+00    8.754659887881450e+00    9.085754436140361e+00    9.113127444423069e+00    9.408272431024123e+00    9.430627879008091e+00    9.585435323525932e+00    9.986064300475944e+00    1.011281182268404e+01    1.087223717882048e+01    1.219954494956745e+01    1.222232881160111e+01    1.303491225287109e+01    1.486504193108567e+01    1.489289582461718e+01    1.514829932382848e+01    1.610803378251968e+01    1.639678179731645e+01    1.791214308101270e+01    1.814742457800354e+01    1.936492436644365e+01    1.977929264056025e+01    2.071800856866336e+01    2.092195980945295e+01    2.102921289228804e+01    2.107374651248906e+01    2.255407864110365e+01    2.319354977923466e+01    2.365733475782366e+01    2.421321393194625e+01    2.580175091887964e+01    2.656558418807900e+01    2.671372016989719e+01    2.745622980288328e+01
